time,line1,line2,line3,line4,line5,line6,line7
2021/10/1 0:11,56.1,11.51,31.63,50,32.3,35,24
2021/10/1 0:16,56.1,11.5,31.49,50,31.6,34.7,24
2021/10/1 0:21,56.1,11.52,31.63,50,32.7,34.8,24
2021/10/1 0:26,56.1,11.52,31.78,50,32.5,35,24
2021/10/1 0:31,56.1,11.52,31.92,50,32.3,35.1,24
2021/10/1 0:36,56.1,11.51,31.92,50,32.4,35.1,24
2021/10/1 0:41,56.1,11.53,31.92,50,32.4,35.1,24
2021/10/1 0:46,56.1,11.5,31.78,50,32.3,35,24
2021/10/1 0:51,56.1,11.5,31.78,50,32.3,35,24
2021/10/1 0:56,56.1,11.49,31.78,50,32.2,35,24
2021/10/1 1:01,56.1,11.51,31.78,50,32.4,35,24
2021/10/1 1:06,56,11.47,31.78,50,32.4,35.1,0
2021/10/1 1:11,56.1,11.52,31.78,50,32.3,35,0
2021/10/1 1:16,56.1,11.5,31.63,50,31.4,35,24
2021/10/1 1:21,56,11.5,31.63,50,32.6,34.8,0
2021/10/1 1:26,56.1,11.53,31.92,50,32.6,35,0
2021/10/1 1:31,56.1,11.5,32.07,50,32.4,35.1,0
2021/10/1 1:36,56.1,11.49,31.92,50,32.4,35.1,0
2021/10/1 1:41,56.1,11.51,31.92,50,32.3,35.1,0
2021/10/1 1:46,56,11.53,31.78,50,32.1,35.1,0
2021/10/1 1:51,56,11.48,31.78,50,32.1,35,24
2021/10/1 1:56,56,11.52,31.78,50,32.3,35,24
2021/10/1 2:01,56.1,11.52,31.78,50,32.1,35,0
2021/10/1 2:06,56.1,11.49,31.78,50,32.2,35,24
2021/10/1 2:11,56.1,11.51,31.78,50,32.5,35,24
2021/10/1 2:16,56.1,11.52,31.63,50,31.4,35,24
2021/10/1 2:21,56.1,11.47,31.63,50,32.7,35,24
2021/10/1 2:26,56,11.5,31.78,50,32.6,35,0
2021/10/1 2:31,56.1,11.49,31.92,50,32.5,35,24
2021/10/1 2:36,56,11.51,31.92,50,32.6,35.1,24
2021/10/1 2:41,56,11.49,31.92,50,32.5,35.1,24
2021/10/1 2:46,56.1,11.52,31.92,50,32.3,35.1,24
2021/10/1 2:51,56.1,11.5,31.92,50,32.3,35,20
2021/10/1 2:56,56,11.53,31.78,50,32.4,34.8,24
2021/10/1 3:01,56.1,11.48,31.92,50,32.4,35,24
2021/10/1 3:06,56.1,11.48,31.92,50,32.4,35,24
2021/10/1 3:11,56.1,11.52,31.74,50,32.4,35,0
2021/10/1 3:16,56.1,11.54,31.78,50,31.4,35,24
2021/10/1 3:21,56.1,11.51,31.63,50,32.5,34.8,0
2021/10/1 3:26,56.1,11.49,31.78,50,32.4,35,0
2021/10/1 3:31,56.1,11.51,31.92,50,32.4,35.1,24
2021/10/1 3:36,56.1,11.5,31.78,50,32.3,35,0
2021/10/1 3:41,56.1,11.49,31.78,50,32.5,35,24
2021/10/1 3:46,56.1,11.53,31.92,50,32.3,35,24
2021/10/1 3:51,56.1,11.53,31.92,50,32.5,35.1,24
2021/10/1 3:56,56.1,11.52,31.78,50,32.4,35,24
2021/10/1 4:01,56.1,11.52,31.78,50,32.4,35,24
2021/10/1 4:06,56.1,11.52,31.78,50,32.5,35.1,24
2021/10/1 4:11,56.1,11.5,31.78,50,32.2,35,24
2021/10/1 4:16,56.1,11.51,31.78,50,31.6,35,24
2021/10/1 4:21,56.1,11.49,31.63,50,32.4,34.8,0
2021/10/1 4:26,56,11.5,31.78,50,32.8,35,24
2021/10/1 4:31,56.1,11.5,31.92,50,32.4,35.1,24
2021/10/1 4:36,56,11.5,31.78,50,32.2,35,24
2021/10/1 4:41,56.1,11.51,31.78,50,32,35,24
2021/10/1 4:46,56.1,11.48,31.78,50,32.4,35,0
2021/10/1 4:51,56.1,11.47,31.78,50,32.5,35.1,24
2021/10/1 4:56,56.1,11.53,31.92,50,32.3,35.1,8
2021/10/1 5:01,56.1,11.49,31.92,50,32.5,35,24
2021/10/1 5:06,56.1,11.52,31.92,50,32.3,35.1,24
2021/10/1 5:11,56.1,11.52,31.78,50,32.6,35,24
2021/10/1 5:16,56.1,11.49,31.78,50,32.1,35,24
2021/10/1 5:21,56.1,11.5,31.63,50,32.5,34.7,24
2021/10/1 5:26,56.1,11.51,31.78,50,32.8,35,24
2021/10/1 5:31,56.1,11.5,31.92,50,32.4,35.1,0
2021/10/1 5:36,56.1,11.49,31.92,50,32.5,35.1,24
2021/10/1 5:41,56.1,11.52,31.92,50,32.5,35.1,24
2021/10/1 5:46,56,11.5,31.78,50,32.3,35,24
2021/10/1 5:51,56.1,11.51,31.78,50,32.5,35,0
2021/10/1 5:56,56.1,11.51,31.92,50,32.4,35,0
2021/10/1 6:01,56.1,11.5,31.92,50,32.2,35,24
2021/10/1 6:06,56.1,11.5,31.78,50,32.3,35,0
2021/10/1 6:11,56,11.5,31.78,50,32.3,35,0
2021/10/1 6:16,56,11.53,31.78,50,32.1,34.8,0
2021/10/1 6:21,56.1,11.51,31.63,50,32.4,34.7,0
2021/10/1 6:26,56.1,11.49,31.78,50,32.8,35,0
2021/10/1 6:31,56.1,11.52,32.07,50,32.7,35.1,0
2021/10/1 6:36,56.1,11.52,32.07,50,32.7,35.2,24
2021/10/1 6:41,56.1,11.53,31.89,50,32.2,35.1,24
2021/10/1 6:46,56.1,11.48,31.92,50,32.2,35.1,0
2021/10/1 6:51,56.1,11.53,31.92,50,32.5,35,24
2021/10/1 6:56,56,11.49,31.92,50,32.6,35.1,24
2021/10/1 7:01,56.1,11.52,31.92,50,32.1,35,24
2021/10/1 7:06,56.1,11.53,31.92,50,32.3,35,24
2021/10/1 7:11,56.1,11.53,31.78,50,32.5,35,24
2021/10/1 7:16,56.1,11.54,31.92,50,32.2,35,24
2021/10/1 7:21,56.1,11.49,31.63,50,32.3,34.8,24
2021/10/1 7:26,56.1,11.53,31.92,50,32.3,35.1,24
2021/10/1 7:31,56.1,11.53,32.07,50,32.3,35.1,24
2021/10/1 7:36,56,11.54,32.07,50,32.3,35.2,24
2021/10/1 7:41,56.1,11.52,32.07,50,32.3,35.2,24
2021/10/1 7:46,56.1,11.52,32.21,50,32.4,35.3,24
2021/10/1 7:51,56.1,11.54,32.21,50,32,35.3,24
2021/10/1 7:56,56,11.54,32.07,50,31.7,35.2,24
2021/10/1 8:01,56.1,11.53,32.07,50,31.6,35.2,24
2021/10/1 8:06,56,11.56,31.92,50,31.5,35.2,28
2021/10/1 8:11,56.1,11.55,31.92,50,31.5,35.2,24
2021/10/1 8:16,56.1,11.57,31.78,50,31.4,35.2,24
2021/10/1 8:21,56.1,11.57,31.78,50,31.2,35.2,24
2021/10/1 8:26,56.1,11.55,31.63,50,31.1,35,24
2021/10/1 8:31,56.1,11.58,31.63,50,31.3,35.1,28
2021/10/1 8:36,56.1,11.53,31.78,50,31.2,35.1,24
2021/10/1 8:41,56.1,11.54,31.78,50,31.2,35.1,28
2021/10/1 8:46,56.1,11.53,31.78,50,31.2,35,28
2021/10/1 8:51,56.1,11.57,31.63,50,31.1,35.1,28
2021/10/1 8:56,56.1,11.55,31.63,50,31.2,35.2,28
2021/10/1 9:01,56.1,11.56,31.78,50,30.6,35.2,28
2021/10/1 9:06,56.1,11.56,31.63,50,30.8,35,32
2021/10/1 9:11,56.1,11.51,31.34,50,30.7,34.8,24
2021/10/1 9:16,56.1,11.56,31.34,50,30.8,35,24
2021/10/1 9:21,56.1,11.52,31.49,50,30.7,35,28
2021/10/1 9:26,56.1,11.58,31.31,50,30.5,35.1,24
2021/10/1 9:31,56.1,11.58,31.63,50,30.4,35.2,24
2021/10/1 9:36,56.1,11.57,31.49,50,29.9,35.1,24
2021/10/1 9:41,56.1,11.56,31.2,50,30.3,34.8,24
2021/10/1 9:46,56.1,11.58,31.34,50,30.6,34.8,24
2021/10/1 9:51,56.1,11.53,31.34,50,31,34.7,24
2021/10/1 9:56,56.1,12.32,31.34,50,31.1,34.8,24
2021/10/1 10:01,56.1,12.53,31.34,50,30.8,35,24
2021/10/1 10:06,56.1,12.62,31.49,50,31.1,35.1,24
2021/10/1 10:11,56.1,12.28,31.63,50,30.5,35.3,36
2021/10/1 10:16,56.1,11.65,31.78,50,30.3,35.5,32
2021/10/1 10:21,56.1,11.58,31.78,50,29.7,35.4,28
2021/10/1 10:26,56.1,12.4,31.78,50,29.4,35.4,28
2021/10/1 10:31,56.1,12.24,31.63,50,29.6,35.4,28
2021/10/1 10:36,56.1,12.51,31.63,50,30,35.4,28
2021/10/1 10:41,56.1,13.08,31.63,50,29.7,35.5,36
2021/10/1 10:46,56,12.81,31.63,50,29.2,35.4,32
2021/10/1 10:51,56,12.89,31.49,50,29.1,35.1,28
2021/10/1 10:56,56,12.72,31.05,50,28.8,34.8,36
2021/10/1 11:01,56.1,6.57,30.76,50,29.5,34.8,28
2021/10/1 11:06,56.1,13.28,30.76,50,29.5,34.7,36
2021/10/1 11:11,56.1,11.03,30.91,50,29.6,34.7,32
2021/10/1 11:16,56.1,10.93,30.91,50,29.9,34.7,28
2021/10/1 11:21,56.1,12.64,30.91,50,29.9,34.7,24
2021/10/1 11:26,56.1,10.54,30.91,50,30.4,34.7,24
2021/10/1 11:31,56,13.33,31.2,50,30.4,35,28
2021/10/1 11:36,56,12.53,31.17,50,30.1,35.1,28
2021/10/1 11:41,56,14.97,31.34,50,30.2,35.2,28
2021/10/1 11:46,56.1,13.97,31.2,50,29.7,35.1,24
2021/10/1 11:51,56,12.54,31.05,50,29.7,35.1,32
2021/10/1 11:56,56,12.69,31.2,50,29.8,35,28
2021/10/1 12:01,56,12.55,31.2,50,29.8,35,28
2021/10/1 12:06,56.1,12.63,31.05,50,29.6,35,28
2021/10/1 12:11,56,10.62,31.05,50,29.9,34.8,28
2021/10/1 12:16,56.1,11.96,31.2,50,29.9,35,32
2021/10/1 12:21,56.1,11.58,30.91,50,29.9,34.8,24
2021/10/1 12:26,56.1,11.87,31.05,50,30.3,34.8,28
2021/10/1 12:31,56,11.78,31.2,50,30.4,34.8,24
2021/10/1 12:36,56,12.76,31.49,50,30.3,35,32
2021/10/1 12:41,56,12.7,31.34,50,30.2,35,24
2021/10/1 12:46,56.1,10.61,31.2,50,30.4,34.8,28
2021/10/1 12:51,56,13.1,31.2,50,30.5,34.8,24
2021/10/1 12:56,56.1,12.6,31.05,50,30.7,34.8,24
2021/10/1 13:01,56.1,10.84,31.2,50,30.7,35,24
2021/10/1 13:06,56,12.18,31.2,50,30.5,35,24
2021/10/1 13:11,56,11.81,31.34,50,30.6,35,32
2021/10/1 13:16,56.1,10.6,31.2,50,30.6,35,24
2021/10/1 13:21,56,12.34,31.34,50,30.4,34.8,24
2021/10/1 13:26,56,12.66,31.2,50,30.7,35,24
2021/10/1 13:31,56,12.66,31.2,50,30.7,35,24
2021/10/1 13:36,56,11.67,31.2,50,30.7,35.1,24
2021/10/1 13:41,56,10.57,31.2,50,30.4,35,24
2021/10/1 13:46,56,12.6,31.05,50,30.8,34.8,24
2021/10/1 13:51,56,12.67,31.05,50,31,34.8,24
2021/10/1 13:56,56,11.42,31.2,50,31.1,35,24
2021/10/1 14:01,56,12.96,31.34,50,30.8,35.1,32
2021/10/1 14:06,56,13.28,31.34,50,30.8,35.1,32
2021/10/1 14:11,56,14.38,31.2,50,30.6,35.1,24
2021/10/1 14:16,56.1,9.26,31.05,50,30.5,35,24
2021/10/1 14:21,56,13.96,30.91,50,30.8,34.8,24
2021/10/1 14:26,56,12.68,31.05,50,31.1,34.8,24
2021/10/1 14:31,56,12.48,31.2,50,31.4,34.8,24
2021/10/1 14:36,56,12.99,31.2,50,31.2,35,24
2021/10/1 14:41,56,11.12,31.34,50,31.1,35,24
2021/10/1 14:46,56,12.25,31.34,50,30.8,35.1,28
2021/10/1 14:51,56,11.13,31.34,50,31,35,24
2021/10/1 14:56,56.1,6.47,31.34,50,31.1,35,32
2021/10/1 15:01,56,12.76,31.2,50,30.8,35.1,24
2021/10/1 15:06,56.1,12.13,31.2,50,30.8,35,24
2021/10/1 15:11,56,11.62,31.2,50,31,35,24
2021/10/1 15:16,56,12.67,31.05,50,31.2,34.8,24
2021/10/1 15:21,56,12.76,31.2,50,31.5,34.8,24
2021/10/1 15:26,56,12.89,31.2,50,31.1,35,24
2021/10/1 15:31,56,12.54,31.2,50,31.1,35,24
2021/10/1 15:36,56,13.29,31.2,50,31.5,35,24
2021/10/1 15:41,56.1,11.92,31.34,50,31.2,35,24
2021/10/1 15:46,56.1,8.84,31.2,50,31.2,35,24
2021/10/1 15:51,56,11.62,31.05,50,31.1,34.8,24
2021/10/1 15:56,56.1,12.24,31.05,50,31.2,34.8,24
2021/10/1 16:01,56.1,12.35,31.2,50,31.4,35,24
2021/10/1 16:06,56,11.62,31.2,50,31.2,35,24
2021/10/1 16:11,56.1,11.94,31.2,50,31.2,35,24
2021/10/1 16:16,56,13.45,31.2,50,31.3,35,24
2021/10/1 16:21,56,12.48,31.34,50,31.3,35,24
2021/10/1 16:26,56.1,9.79,31.17,50,31.3,35,24
2021/10/1 16:31,56.1,12.46,31.2,50,31.6,34.8,24
2021/10/1 16:36,56,12.59,31.2,50,31.4,35,24
2021/10/1 16:41,56.1,12.28,31.2,50,31.4,35,24
2021/10/1 16:46,56,12.82,31.2,50,31.4,35,24
2021/10/1 16:51,56,13.21,31.02,50,31.1,34.8,24
2021/10/1 16:56,56.1,11.17,31.34,50,31.6,35,24
2021/10/1 17:01,56,11.84,31.34,50,31.4,35,24
2021/10/1 17:06,56.1,9.08,31.2,50,31.5,35,24
2021/10/1 17:11,56.1,10.61,31.34,50,31.5,35,24
2021/10/1 17:16,56,12.8,31.34,50,31.4,35,24
2021/10/1 17:21,56,12.62,31.2,50,31.4,35,24
2021/10/1 17:26,56.1,6.56,31.49,50,31.6,35,24
2021/10/1 17:31,56,10.91,31.34,50,31.5,35,24
2021/10/1 17:36,56,10.92,31.34,50,31.5,35,24
2021/10/1 17:41,56.1,11.27,31.34,50,31.7,34.8,24
2021/10/1 17:46,56.1,11.7,31.34,50,31.8,35,24
2021/10/1 17:51,56,11.11,31.2,50,30.8,35,24
2021/10/1 17:56,56,11.32,31.2,50,31.8,34.8,24
2021/10/1 18:01,56,11.61,31.34,50,31.8,35,24
2021/10/1 18:06,56.1,11.08,31.49,50,31.8,35,24
2021/10/1 18:11,56,12.71,31.49,50,31.7,35,24
2021/10/1 18:16,56,11.32,31.49,50,32,35,24
2021/10/1 18:21,56,13.43,31.63,50,32,35,24
2021/10/1 18:26,56,12.63,31.63,50,32.2,35.1,24
2021/10/1 18:31,56,12.55,31.63,50,31.6,35,24
2021/10/1 18:36,56,11.52,31.63,50,31.8,34.8,0
2021/10/1 18:41,56,12.39,31.63,50,32,35,0
2021/10/1 18:46,56,10.99,31.63,50,32.1,35,24
2021/10/1 18:51,56.1,11.4,31.63,50,31.6,35,24
2021/10/1 18:56,56,11.1,31.49,50,32.3,35,0
2021/10/1 19:01,56.1,11.65,31.63,50,32.1,35,24
2021/10/1 19:06,56.1,8.7,31.49,50,32,35,24
2021/10/1 19:11,56,12.74,31.63,50,32.3,35,24
2021/10/1 19:16,56,14.04,31.63,50,32.2,35.1,24
2021/10/1 19:21,56.1,7.54,31.49,50,31.7,34.8,24
2021/10/1 19:26,56,13.96,31.49,50,32,35,24
2021/10/1 19:31,56,11.16,31.49,50,31.6,35,24
2021/10/1 19:36,56,12.8,31.49,50,32.1,35,4
2021/10/1 19:41,56,10.9,31.63,50,31.7,35,24
2021/10/1 19:46,56,11.75,31.63,50,32.4,35,0
2021/10/1 19:51,56,13.16,31.63,50,31.7,35,24
2021/10/1 19:56,56,12.55,31.49,50,31.7,34.8,24
2021/10/1 20:01,56,11.71,31.63,50,32.4,35,24
2021/10/1 20:06,56.1,12.36,31.78,50,32.3,35.1,24
2021/10/1 20:11,56,12.78,31.63,50,32,35,24
2021/10/1 20:16,56,12.57,31.63,50,32.4,35,24
2021/10/1 20:21,56,11.41,31.63,50,32,35,24
2021/10/1 20:26,56,12.84,31.63,50,32.2,35,24
2021/10/1 20:31,56.1,9.13,31.63,50,32,35,24
2021/10/1 20:36,56,12.76,31.63,50,32.2,35,24
2021/10/1 20:41,56.1,13.83,31.6,50,32.3,35.1,24
2021/10/1 20:46,56,11.61,31.63,50,31.4,35,24
2021/10/1 20:51,56,11.83,31.78,50,31.8,35,24
2021/10/1 20:56,56,12.4,31.63,50,31.5,34.7,0
2021/10/1 21:01,56.1,13.78,31.63,50,32.7,35,24
2021/10/1 21:06,56.1,10.27,31.78,50,32.1,35.1,24
2021/10/1 21:11,56.1,12.81,31.78,50,32.2,35.1,24
2021/10/1 21:16,56.1,11.34,31.78,50,31.7,35.1,20
2021/10/1 21:21,56.1,9.7,31.78,50,32.1,35,24
2021/10/1 21:26,56,11.55,31.78,50,32.2,35,0
2021/10/1 21:31,56,11.51,31.78,50,32.1,35.1,24
2021/10/1 21:36,56.1,13.69,31.63,50,32.5,35,0
2021/10/1 21:41,56,11.88,31.78,50,32.2,35.1,24
2021/10/1 21:46,56,11.1,31.63,50,32.2,35,0
2021/10/1 21:51,56,10.82,31.63,50,32.1,35,0
2021/10/1 21:56,56,13.2,31.49,50,32.1,34.8,0
2021/10/1 22:01,56,11.86,31.78,50,32.7,35,24
2021/10/1 22:06,56,12.02,31.63,50,32.2,35,0
2021/10/1 22:11,56.1,12.42,31.78,50,32.4,35,24
2021/10/1 22:16,56,13.07,31.78,50,32,35.1,24
2021/10/1 22:21,56,12.31,31.63,50,32.3,35,24
2021/10/1 22:26,56.1,12.55,31.63,50,32.3,35.1,24
2021/10/1 22:31,56,12.38,31.78,50,31.7,35,24
2021/10/1 22:36,56,11.8,31.63,50,31.6,34.8,0
2021/10/1 22:41,56,11.53,31.63,50,32.3,35,24
2021/10/1 22:46,56,11.59,31.63,50,32.2,35,24
2021/10/1 22:51,56.1,11.95,31.63,50,32.2,35,24
2021/10/1 22:56,56,13.03,31.34,50,31.3,34.8,24
2021/10/1 23:01,56,11.45,31.49,50,32.7,35,24
2021/10/1 23:06,56,11.99,31.78,50,32.4,35.1,24
2021/10/1 23:11,56.1,12.16,31.63,50,32.6,35.1,24
2021/10/1 23:16,56,13.12,31.6,50,32.2,35.1,24
2021/10/1 23:21,56.1,11.2,31.63,50,32.1,35.1,24
2021/10/1 23:26,56,15.69,31.63,50,31.7,35,0
2021/10/1 23:31,56,11.55,31.78,50,32.1,35,24
2021/10/1 23:36,56.1,11.91,31.63,50,32.1,35,24
2021/10/1 23:41,56,15.23,31.78,50,32,35.1,24
2021/10/1 23:46,56,13.71,31.78,50,32.3,35,24
2021/10/1 23:51,56,11.61,31.78,50,32.1,35,24
2021/10/1 23:56,56,11.18,31.63,50,31,34.8,24
2021/10/2 0:01,56,12.75,31.63,50,32.4,34.8,24
2021/10/2 0:06,56,13.43,31.78,50,32.7,35,0
2021/10/2 0:11,56,14.18,31.92,50,32.1,35.1,0
2021/10/2 0:16,56,13,31.63,50,32.2,35,24
2021/10/2 0:21,56.1,13.11,31.78,50,32.1,35.1,24
2021/10/2 0:26,56,10.81,31.78,50,32.4,35,0
2021/10/2 0:31,56,11.25,31.6,50,31.8,35.1,24
2021/10/2 0:36,56,11.15,31.63,50,32.2,35,24
2021/10/2 0:41,56.1,9.45,31.78,50,32.1,35,24
2021/10/2 0:46,56.1,8.38,31.78,50,32.1,35.1,24
2021/10/2 0:51,56.1,6.52,31.78,50,31.8,35,0
2021/10/2 0:56,56,13.09,31.46,50,30.6,34.8,24
2021/10/2 1:01,56,10.69,31.63,50,32.3,34.8,0
2021/10/2 1:06,56,9.14,31.78,50,32.4,35,0
2021/10/2 1:11,56.1,5.79,31.92,50,31.8,35,0
2021/10/2 1:16,56,11.8,31.92,50,32.6,35.1,0
2021/10/2 1:21,56.1,12.63,31.78,50,32.4,35.1,0
2021/10/2 1:26,56.1,8.76,31.92,50,31.8,35.1,0
2021/10/2 1:31,56,12.6,31.74,50,31.8,35.1,24
2021/10/2 1:36,56,12.46,31.78,50,32.1,35,24
2021/10/2 1:41,56,12.59,31.63,50,31.8,35,24
2021/10/2 1:46,56,11.32,31.6,50,32.3,35.1,24
2021/10/2 1:51,56.1,11.38,31.78,50,32,35,24
2021/10/2 1:56,56,12,31.78,50,31.4,35,24
2021/10/2 2:01,56,12.73,31.49,50,32,34.8,24
2021/10/2 2:06,56.1,11.05,31.63,50,32.4,35,24
2021/10/2 2:11,56,11.23,31.63,50,32,35,0
2021/10/2 2:16,56,12.9,31.78,50,32.5,35,0
2021/10/2 2:21,56,11.22,31.78,50,32.1,35,0
2021/10/2 2:26,56,11.83,31.6,50,32,35,0
2021/10/2 2:31,56,12.8,31.63,50,32.4,35,0
2021/10/2 2:36,56.1,11.82,31.63,50,32.4,35.1,24
2021/10/2 2:41,56,11.95,31.63,50,32,35.1,24
2021/10/2 2:46,56,12.28,31.63,50,32.2,35,0
2021/10/2 2:51,56.1,8.68,31.63,50,32.1,35,24
2021/10/2 2:56,56,12.64,31.63,50,31.6,35,24
2021/10/2 3:01,56,13.33,31.31,50,32.3,34.8,0
2021/10/2 3:06,56,11.38,31.63,50,32.6,35,0
2021/10/2 3:11,56,13.28,31.63,50,32.4,35,0
2021/10/2 3:16,56,13.55,31.63,50,32.1,35,0
2021/10/2 3:21,56.1,5.99,31.78,50,32.2,35.1,0
2021/10/2 3:26,56.1,8.35,31.78,50,32,35.1,0
2021/10/2 3:31,56,12.58,31.63,50,32.1,35,12
2021/10/2 3:36,56,10.88,31.63,50,32.6,35.1,0
2021/10/2 3:41,56,12.85,31.78,50,32.2,35.1,24
2021/10/2 3:46,56,12.53,31.63,50,32,35,0
2021/10/2 3:51,56,11.74,31.63,50,31.8,35,0
2021/10/2 3:56,56,13.1,31.78,50,31.8,35,24
2021/10/2 4:01,56,12.65,31.49,50,32.2,34.7,0
2021/10/2 4:06,56,12.72,31.63,50,32.7,35,0
2021/10/2 4:11,56,9.54,31.78,50,32.6,35,24
2021/10/2 4:16,56,11.98,31.78,50,31.8,35,0
2021/10/2 4:21,56,14.68,31.78,50,32,35,24
2021/10/2 4:26,56,10.95,31.63,50,32.4,35.1,24
2021/10/2 4:31,56,10.88,31.63,50,32.2,35,0
2021/10/2 4:36,56,11.01,31.63,50,32.1,35,24
2021/10/2 4:41,56,12.62,31.63,50,32.3,35,24
